u,i,label,ts
2822,1352,4,60
3099,1289,1,60
3445,2861,1,60
2861,3445,1,60
2351,3560,-10,60
2388,3560,-10,60
2625,2944,1,60
2944,2625,1,60
3493,3543,1,60
3377,3300,4,60
3533,35,2,60
3018,3561,1,60
3561,3018,1,60
3208,35,3,60
2755,2625,1,60
2625,2755,1,60
3511,2642,10,60
2266,3354,1,60
2775,1832,1,60
1832,2775,1,60
2934,556,1,60
3489,900,1,60
3451,3455,1,60
3455,3451,1,60
2388,2987,2,60
3556,3562,5,60
2266,3562,-8,60
3562,3552,8,60
2388,3562,-10,60
3563,3562,10,60
3563,3552,10,60
3556,3563,10,60
2266,3563,-10,60
1018,3006,1,60
3556,3564,10,60
3564,3552,8,60
2266,3564,-10,60
3556,3565,10,60
3565,3552,8,60
2266,3565,-10,60
3556,3566,8,60
3566,3552,8,60
2266,3566,-10,60
3565,3567,8,60
3567,3552,10,60
2987,2388,2,60
2028,3020,2,60
1018,3568,1,60
2388,3567,-10,60
3568,1018,3,60
1018,729,-10,60
3565,3569,8,60
3569,3552,10,60
1396,3489,1,60
3489,1396,1,60
3565,3570,5,60
3570,3552,8,60
2266,3570,-10,60
2266,3569,-10,60
3489,2625,1,60
2328,3571,1,60
3571,2328,1,60
3455,2642,2,60
2944,2028,3,60
2028,2944,3,60
2897,3516,-5,60
135,2498,-10,60
2775,3366,1,60
3366,2775,1,60
2028,3572,1,60
3572,1948,5,60
2266,293,-5,60
2266,144,-5,60
3466,2625,1,60
2642,3126,3,60
3126,2642,3,60
2642,3573,1,60
3549,3574,1,60
3574,3549,2,60
3549,2132,1,60
2132,3549,1,60
3573,2642,1,60
2398,2132,1,60
2132,2398,1,60
1352,545,5,60
1352,115,3,60
3462,3575,3,60
3575,3462,4,60
3576,2625,1,60
2351,1832,1,60
1794,2388,1,60
2388,1794,1,60
2004,2755,1,60
2625,2961,2,60
2897,2934,6,60
1912,2625,2,60
2625,1912,2,60
1948,3572,1,60
3577,3573,1,60
3573,3577,1,60
415,3578,1,60
3578,415,1,60
3466,2028,2,60
2028,3464,2,60
3464,2028,2,60
1953,3579,1,60
3579,1953,1,60
3476,3581,1,60
3581,3476,2,60
2028,3466,2,60
3547,3583,1,60
1810,3584,1,60
3584,1810,1,60
3585,2642,3,60
3585,3366,3,60
3366,3586,2,60
3366,3448,1,60
3366,3585,1,60
1810,2019,6,60
3586,3366,2,60
35,3587,1,60
2233,545,2,60
2378,3544,2,60
3544,2378,2,60
3533,2775,1,60
2775,3533,1,60
3465,2125,3,60
2625,3107,2,60
2642,3463,-10,60
2897,1620,3,60
3451,625,1,60
625,3451,1,60
3099,3588,1,60
1018,3000,2,60
3000,1316,1,60
1217,3589,3,60
3107,2625,2,60
1629,3571,1,60
3571,1629,1,60
3000,1018,2,60
3584,2625,1,60
3580,3578,1,60
3586,3590,1,60
3590,3586,1,60
3568,2125,3,60
1316,3000,1,60
3583,3547,1,60
2388,1850,1,60
3533,3366,1,60
3366,3533,1,60
1612,1967,1,60
1967,1612,1,60
3543,1508,1,60
2625,2028,1,60
3590,3591,1,60
3589,1217,3,60
3588,3099,1,60
1612,3366,1,60
3366,1612,1,60
3515,2625,2,60
3366,546,1,60
546,3366,1,60
1018,2642,7,60
2296,3543,1,60
3219,3571,1,60
3571,3219,1,60
3543,2296,1,60
2296,3571,1,60
3571,2296,1,60
3366,3481,3,60
3481,3366,3,60
3591,3590,1,60
3583,3574,1,60
3574,3583,3,60
1850,2388,1,60
3515,35,2,60
2188,3593,3,60
3492,2498,-10,60
2755,2004,1,60
2897,3219,1,60
3219,2897,1,60
2028,2625,1,60
3237,2028,3,60
2028,3237,3,60
35,3594,1,60
3594,35,1,60
1018,2625,3,60
2625,1018,3,60
2755,546,1,60
546,3511,2,60
546,2755,1,60
3476,2977,1,60
2977,3476,1,60
546,3590,1,60
3590,546,1,60
3596,2625,2,60
1018,3476,1,60
3476,1018,1,60
308,3366,1,60
3366,308,1,60
1018,2728,2,60
308,2404,1,60
3366,1,10,60
2404,308,1,60
2125,3229,1,60
2125,3596,1,60
3596,2125,4,60
2235,3597,4,60
3597,1624,1,60
3597,2132,4,60
3597,1001,4,60
312,2688,-10,60
3515,3451,1,60
1,308,3,60
3592,2388,1,60
1620,2897,2,60
3593,2266,1,60
3593,2064,3,60
135,2017,-10,60
135,2158,-1,60
2158,135,10,60
361,135,2,60
3596,2388,2,60
2388,3596,1,60
2125,3568,1,60
2775,3599,1,60
3599,2775,1,60
35,2763,3,60
1490,1565,2,60
1565,1490,1,60
1675,2625,1,60
2625,3600,1,60
1018,3438,2,60
2028,3601,2,60
3601,2028,3,60
3161,729,-1,60
1565,729,-10,60
3534,3548,2,60
3548,3534,1,60
2244,3602,1,60
3574,3603,2,60
3578,3604,1,60
3602,2244,1,60
3604,3578,1,60
3603,3574,2,60
1334,1976,1,60
2642,353,3,60
900,3208,2,60
3605,2642,4,60
2642,3605,1,60
3605,1508,3,60
1508,3605,1,60
1899,2464,1,60
2464,1899,1,60
3543,3445,1,60
3492,2188,2,60
35,3606,1,60
3574,2398,5,60
2398,3574,5,60
1490,3607,1,60
3607,1490,1,60
3451,312,1,60
312,3451,1,60
2642,3608,2,60
3465,2012,1,60
2012,3465,1,60
2642,3609,1,60
3609,2642,3,60
424,2125,1,60
2125,424,1,60
2028,3610,1,60
3610,2028,1,60
3062,3611,3,60
3611,3062,3,60
2642,3062,4,60
3062,2642,4,60
2642,2961,5,60
2642,2498,5,60
3062,2498,5,60
2642,3612,4,60
3612,2642,4,60
2642,3568,3,60
3568,2642,3,60
2961,2642,5,60
2642,3613,3,60
3613,2642,6,60
2165,2642,1,60
2642,2165,1,60
3366,2067,1,60
312,3366,1,60
312,3445,1,60
2012,2388,5,60
353,3534,1,60
3534,353,2,60
2388,2012,2,60
35,3614,1,60
35,3615,1,60
35,3616,1,60
35,3617,1,60
35,3618,1,60
3619,3571,1,60
3018,3620,1,60
3620,3018,1,60
1052,2498,-2,60
3445,2498,-10,60
3445,312,1,60
1528,1948,3,60
2625,3621,1,60
3621,2625,1,60
563,3622,2,60
3622,563,2,60
3591,2642,10,60
2642,3591,5,60
2642,3624,1,60
3624,2642,1,60
3578,3625,1,60
3625,3578,1,60
3571,3623,3,60
3623,3571,3,60
2266,1290,-3,60
3617,35,1,60
3626,3571,1,60
2388,3319,2,60
3571,3626,3,60
2642,3050,3,60
3540,3627,6,60
3627,3540,6,60
2642,3533,1,60
3533,2642,1,60
2642,3628,1,60
3628,2642,1,60
3578,3580,2,60
546,3571,2,60
3571,546,3,60
3588,35,1,60
1352,3262,2,60
3262,1352,2,60
3262,545,3,60
3247,2642,4,60
1810,2942,8,60
3623,2125,3,60
2125,3623,1,60
2803,1899,1,60
1899,2803,1,60
35,3588,1,60
35,3631,1,60
35,3632,1,60
35,3633,1,60
35,3634,1,60
35,3635,1,60
3512,3513,2,60
3629,3571,2,60
2607,1832,1,60
2642,3368,2,60
135,3445,-1,60
135,3314,-10,60
135,3636,1,60
2125,3637,1,60
2642,304,2,60
304,2642,3,60
1810,2498,2,60
2835,2498,1,60
3451,3515,-10,60
3018,3639,1,60
3639,3018,1,60
3608,2642,3,60
2835,664,1,60
3204,2056,1,60
3459,3519,2,60
2897,3408,1,60
3408,2897,1,60
2897,2125,7,60
171,3229,1,60
3229,171,1,60
3642,215,1,60
2296,3643,1,60
3643,2296,1,60
2388,3644,3,60
2296,3626,1,60
3626,2296,1,60
3642,3645,1,60
3645,3642,1,60
2642,3229,1,60
2315,3642,1,60
3229,2642,2,60
3623,2642,2,60
2642,3623,2,60
1018,2880,4,61
2388,3592,2,61
1885,230,3,61
2194,1528,3,61
2642,3582,1,61
3582,2642,2,61
2125,3646,1,61
2642,3647,1,61
3647,2642,3,61
3476,2625,3,61
2625,3476,2,61
1018,2692,7,61
1953,3641,2,61
3451,3624,1,61
3641,1953,2,61
3624,3451,1,61
3618,35,1,61
3451,2642,2,61
3624,2625,1,61
35,3648,1,61
546,1018,3,61
3581,2398,1,61
3581,2437,5,61
3648,35,1,61
1639,3549,1,61
3549,1639,1,61
23,1217,7,61
3397,3645,1,61
1953,2878,3,61
2878,1953,3,61
3645,3397,2,61
3519,3459,2,61
1018,3466,-10,61
1810,3466,-5,61
3381,3466,-10,61
1334,3549,1,61
3549,1334,1,61
1651,545,2,61
1018,3650,1,61
3650,1018,1,61
3582,2625,5,61
3578,3024,1,61
3006,1018,3,61
2194,1948,6,61
1991,3624,1,61
3624,1991,1,61
1810,2098,2,61
2098,1810,2,61
3195,1565,2,61
2125,1899,4,61
2125,1810,4,61
1565,3195,1,61
2642,2897,3,61
3571,1018,3,61
1899,2125,4,61
1018,3571,2,61
2437,3581,2,61
1953,3652,1,61
3652,1953,1,61
3653,3654,1,61
2961,25,10,61
3654,3653,1,61
2125,3655,1,61
3655,2125,1,61
3219,493,4,61
493,3219,4,61
2388,3465,1,61
3543,3545,2,61
2897,3657,1,61
3657,2897,1,61
3615,35,10,61
3658,2028,3,61
2897,2642,3,61
1565,3659,1,61
2897,3615,1,61
3615,2897,10,61
2028,3531,2,61
3531,2028,2,61
2296,3661,1,61
3661,2296,2,61
2174,1615,4,61
2642,2079,1,61
2079,2642,1,61
2642,3535,3,61
3535,2642,3,61
2028,3465,2,61
3381,1899,1,61
1899,3381,1,61
3659,1565,1,61
3545,160,10,61
3545,3655,3,61
3655,3545,2,61
2064,3593,3,61
3024,3578,1,61
3465,3653,1,61
3653,3465,1,61
2306,2042,1,61
2042,2306,1,61
2642,2755,2,61
2755,2642,2,61
2642,3662,1,61
3662,2642,3,61
3663,2625,1,61
2642,2728,2,61
2625,3664,1,61
361,2625,2,61
2625,361,2,61
3665,2125,1,61
3665,3428,1,61
3665,1810,1,61
3665,1565,1,61
1693,3640,1,61
2266,3619,-10,61
13,3624,1,61
3624,13,1,61
1810,2594,1,61
2173,2028,8,61
3023,3666,1,61
3666,3023,1,61
3665,896,10,61
493,3667,2,61
3667,493,4,61
2642,3668,1,61
3668,2642,1,61
1981,2642,2,61
3669,178,2,61
178,3669,1,61
1018,3671,1,61
3671,230,1,61
455,3571,2,61
3571,455,2,61
353,1317,3,61
1317,353,2,61
2,41,2,61
35,3666,1,61
3107,2125,1,61
2125,3107,1,61
3666,35,1,61
3665,3672,-1,61
3672,3665,-10,61
1615,2174,2,61
1615,3155,1,61
3653,3475,1,61
3669,3475,2,61
3664,2625,3,61
3475,3653,1,61
3475,3669,2,61
2028,3658,3,61
3029,2861,2,61
1018,3673,1,61
3653,3674,1,61
3674,3653,1,61
159,2724,-1,61
2642,3319,1,61
3319,2642,2,61
3549,3366,1,61
3501,1953,2,61
2642,3675,2,61
3675,2642,7,61
2642,1612,4,61
2388,2724,-1,61
2642,3664,4,61
3664,2642,4,61
3219,3366,5,61
3366,3219,5,61
2296,3676,1,61
3676,2296,1,61
35,1113,2,61
1113,35,2,61
13,160,2,61
160,13,2,61
1412,3669,1,61
3669,1412,3,61
3670,2296,2,61
3189,3018,2,61
1675,3624,1,61
2642,3677,1,61
3677,2642,3,61
3451,3678,1,61
3678,3451,10,61
2642,3679,1,61
1819,1289,1,61
1289,1819,1,61
3679,2642,1,61
1018,841,1,61
3624,1675,1,61
2437,3680,1,61
3680,2437,1,61
3475,2642,1,61
2642,3475,1,61
2642,3549,1,61
3549,2642,1,61
3018,3641,1,61
3641,3018,1,61
2625,3592,1,61
3592,2625,1,61
3635,35,1,61
2642,3681,1,61
3681,2642,1,61
2647,3641,1,61
3641,2647,1,61
1334,3349,2,61
3349,1334,2,61
3668,3451,1,61
3451,3668,1,61
3451,3648,1,61
3648,3451,1,61
2296,3682,1,61
3682,2296,1,61
3667,3648,3,61
3533,3669,1,61
3669,3533,2,61
3630,3451,1,61
3577,35,3,61
35,3577,2,61
2625,3611,1,61
3611,2625,3,61
1018,3646,1,61
192,1352,1,61
1555,13,5,61
160,3545,3,61
841,1018,1,61
2642,3107,3,61
2642,3317,1,61
3317,2642,1,61
2642,2487,2,61
3683,2125,1,61
2642,3684,1,61
3684,2642,3,61
2642,3585,4,61
3669,3685,2,61
3669,3686,1,61
3686,3669,1,61
2642,3687,1,61
3687,2642,3,61
3545,2642,1,61
2642,3545,1,61
3688,2642,3,61
3545,2388,5,61
2388,3545,6,61
2110,1923,1,61
1923,2110,1,61
3683,1923,1,61
1923,3683,1,61
2625,1334,2,61
1675,3669,1,61
2004,664,1,61
3545,2028,2,61
2028,3545,1,61
3549,3445,1,61
3669,2801,1,61
2004,35,3,61
35,3690,1,61
35,3691,1,61
35,3692,1,61
35,3693,1,61
3663,35,1,61
2378,3694,1,61
1318,2897,-10,61
2266,2897,-8,61
3349,3669,3,61
3669,3349,2,61
2141,3646,1,61
3669,3695,2,61
3695,3669,9,61
2642,3696,2,61
500,2188,3,61
2642,1967,3,61
1967,2642,2,61
3656,3219,6,61
1953,2907,4,61
2907,1953,4,61
1018,3697,1,61
2028,2067,7,61
2296,3648,1,61
3648,2296,1,61
3624,3698,1,61
312,3624,1,61
3624,312,1,61
2125,3683,2,61
3571,3629,2,61
3696,2642,2,61
3696,35,2,61
35,3208,2,61
2266,714,-3,61
2266,418,-3,61
3669,3670,4,61
3670,3669,4,61
3697,1018,1,61
3219,3700,2,61
3700,3219,2,61
3653,2266,1,61
2266,3653,1,61
2266,3223,1,61
3223,2266,1,61
1565,2249,2,61
2249,1565,2,61
3342,1810,2,61
2755,455,2,61
455,2755,2,61
3342,2755,1,61
2755,3342,1,61
1810,1502,5,61
1502,1810,6,61
3140,2725,-5,61
2266,2125,4,61
3673,1018,2,61
1018,1159,2,61
3595,3107,5,61
3219,3701,2,61
2642,3702,1,61
2692,1624,2,61
2692,1018,7,61
3702,2642,1,61
3701,3219,2,61
1953,3074,2,61
3074,1953,2,61
2642,3366,2,61
3366,2642,3,61
3366,3445,3,61
180,2642,1,61
2642,180,1,61
2028,2652,2,61
2652,2028,3,61
2642,2315,4,61
3699,2125,2,61
1529,1201,4,61
3669,3704,1,61
2188,500,3,61
3669,3705,1,61
3705,3669,1,61
3669,2961,1,61
2961,3669,1,61
2296,3706,1,61
3706,2296,1,61
2388,3707,1,61
664,3669,1,61
3669,664,1,61
1185,3708,2,61
3708,1185,4,61
2767,35,7,61
2661,2642,1,61
2661,1154,3,61
2661,3374,2,61
1159,1018,2,61
3219,3656,6,61
1018,3496,1,61
3219,3709,1,61
3709,3219,1,61
1018,3710,1,61
2266,1289,1,61
3710,1018,1,61
1018,2125,3,61
1565,1318,10,61
3422,1953,1,61
1001,3099,2,61
1001,1396,2,61
1001,3597,2,61
1334,2165,1,61
1953,3422,1,61
1396,1001,2,61
3620,1953,1,61
1953,3620,1,61
1334,2404,1,61
2404,1334,1,61
3366,3000,2,61
3000,3366,2,61
664,2835,1,61
1899,3366,1,61
3018,3712,1,61
3712,3018,1,61
1620,1565,4,61
1620,1731,2,61
1731,1620,2,61
3223,3713,2,61
3223,3679,1,61
3679,3223,1,61
2625,3223,8,61
3223,2125,1,61
2642,856,2,61
856,2642,3,61
1953,3694,1,61
3694,1953,1,61
856,6,5,61
6,856,8,61
6,2188,9,61
6,2187,5,61
6,1752,5,61
3592,3223,5,61
1352,192,1,61
3715,2296,1,61
2004,3716,1,61
35,3717,1,61
3717,35,1,61
3713,3223,2,61
35,3663,1,61
35,3718,1,61
3704,3669,1,61
2262,1675,5,61
2125,1018,3,61
2028,3408,1,61
1018,2594,1,61
2594,1018,4,61
1,3719,1,61
3719,1,1,61
3649,3720,1,61
3720,3649,1,61
3600,2625,3,61
3366,2755,1,61
363,3669,1,61
1693,2948,1,61
3669,363,1,61
3715,3689,1,61
3161,3689,1,61
3715,3161,2,61
3161,3715,2,61
3689,3161,1,61
3721,3666,1,61
2642,3722,1,61
3666,1437,1,61
2948,1693,1,61
3593,545,2,61
3593,2188,4,61
1899,2755,1,61
2755,1899,1,61
3549,1810,1,61
3716,2004,1,61
1810,3549,1,61
2388,1471,1,61
1471,2388,1,61
3689,2266,1,61
3689,3723,3,61
3113,1802,1,61
1802,3113,1,61
3723,3689,10,61
2642,3724,3,61
2642,3725,1,61
3725,2642,3,61
3724,2642,5,61
415,2233,2,61
2431,35,3,61
3593,36,1,61
36,3593,1,61
1185,3726,1,61
2897,1318,-10,61
2266,3727,1,61
3727,2266,1,61
2642,3618,2,61
3618,2642,2,61
3703,2642,3,61
2642,3703,4,61
3703,25,5,61
2642,3342,3,61
3342,2642,3,61
3718,35,1,61
1512,1693,3,61
1565,2188,1,61
35,2431,2,61
35,3677,1,61
3677,35,2,61
3524,3366,1,61
2625,3520,1,61
1815,3578,1,61
3520,2625,1,61
537,2934,1,61
3666,3524,1,61
2934,537,1,61
3524,3666,1,61
2296,3714,1,61
3714,2296,1,61
3725,3223,3,61
3223,3725,1,61
3223,3592,5,61
2388,3728,1,61
41,2742,1,61
2742,41,1,61
2296,3729,1,61
3729,2296,1,61
1859,2840,2,61
2840,1859,2,61
3646,1018,1,61
202,3730,1,61
3646,2125,8,61
3730,202,1,61
35,3696,1,61
3366,2188,3,61
2661,3006,2,61
3666,3731,1,61
3731,3666,1,61
3731,3732,1,61
3732,3731,10,61
537,3366,2,61
2755,3733,2,61
256,2819,1,61
2819,256,1,61
3450,3734,1,61
256,3735,1,61
3735,256,2,61
2934,1764,2,61
3735,35,1,61
1764,2333,3,61
1810,1693,2,61
1693,1810,1,61
3394,3736,1,61
436,3737,2,61
3389,2977,3,61
2977,3389,1,61
3735,3738,1,61
171,3000,2,61
3000,171,2,61
3738,3735,2,61
1967,1352,3,61
2977,1810,1,61
1810,2977,1,61
3641,3366,1,61
3735,3366,1,61
3669,3699,1,61
3699,3669,1,61
2625,3722,1,61
2487,3738,1,61
1113,3699,2,61
3699,1113,1,61
2661,3734,4,61
3738,2487,2,61
1802,3374,1,61
3628,3738,2,61
3738,3628,2,61
35,3739,1,61
35,3740,1,61
35,3741,1,61
35,3720,1,61
35,3742,1,61
2538,3734,3,61
3734,1976,3,61
3734,2661,4,61
3734,1948,3,61
3734,1289,1,61
3739,35,1,61
2045,3582,1,61
3582,2045,2,61
1289,3734,1,61
1018,3237,1,61
3237,1018,1,61
1437,3666,1,61
2962,3744,10,61
3160,3745,1,61
3745,3160,2,61
1948,3734,3,61
3160,3389,1,61
3389,3160,1,61
3660,963,1,61
963,3660,3,61
1693,1528,1,61
3733,2755,2,62
2625,3735,1,62
3735,2625,1,62
2644,1764,10,62
1802,3744,-10,62
1363,3744,-10,62
2658,3744,-10,62
3744,2962,10,62
2296,3744,-10,62
3744,23,10,62
2647,3744,-10,62
415,2289,1,62
2289,415,1,62
2647,2962,-10,62
2647,2017,-10,62
2067,2017,-10,62
2045,3744,-10,62
1386,2962,-10,62
2028,3744,-10,62
2144,1764,8,62
3660,3747,1,62
3653,1555,1,62
1555,3653,1,62
3653,3749,1,62
3749,3653,1,62
3366,1948,10,62
35,3750,1,62
3018,3751,1,62
3620,3165,1,62
3751,3018,1,62
3165,3620,1,62
3736,3394,1,62
3740,35,1,62
3661,3669,1,62
3669,3661,1,62
3740,1629,2,62
1629,3740,2,62
3669,3752,1,62
3270,3699,1,62
3699,3270,1,62
3752,3669,5,62
3739,3753,1,62
3747,3660,1,62
2848,2725,-10,62
3735,2125,1,62
3735,3649,1,62
2125,3735,1,62
3649,3735,1,62
2388,2848,1,62
35,3754,1,62
35,3735,1,62
2310,1289,1,62
3738,3669,2,62
3669,3738,1,62
3744,1670,10,62
3744,1743,10,62
3744,29,10,62
3744,1967,10,62
2252,3744,-5,62
2252,2017,-5,62
3744,1383,-10,62
3744,2125,10,62
3744,535,10,62
3744,2173,10,62
3744,493,10,62
3744,2438,10,62
3669,3755,1,62
3744,3736,10,62
3755,3669,5,62
3744,3394,10,62
3669,3329,1,62
3329,3669,1,62
1948,3744,-10,62
1289,2310,1,62
3319,1289,1,62
1289,3319,1,62
1316,3744,-10,62
3756,1383,-10,62
3744,2017,10,62
3744,3756,10,62
3757,2017,10,62
3757,3756,10,62
3219,3319,1,62
2658,3756,-10,62
2658,3757,-10,62
3319,3219,1,62
1363,2962,-10,62
2067,3757,-10,62
2028,3757,-10,62
1363,3757,-10,62
2067,3756,-10,62
3756,3744,10,62
3756,2017,10,62
3756,3757,10,62
3631,35,1,62
3756,2962,10,62
3666,3758,1,62
3757,2962,10,62
3758,3666,1,62
1386,3759,-10,62
2067,3759,-10,62
3744,3757,10,62
3744,3759,10,62
2067,3744,-10,62
3759,2962,10,62
3759,3744,10,62
3759,3756,10,62
3759,3757,10,62
3759,2017,10,62
2658,3759,-10,62
2028,3759,-10,62
2067,3760,-10,62
1386,3760,-10,62
2658,3760,-10,62
3744,3760,10,62
3760,2962,10,62
3760,2017,10,62
3760,3756,10,62
3760,3757,10,62
3760,3759,10,62
3760,3744,10,62
1318,3760,-10,62
1318,192,2,62
3389,3211,1,62
3211,3389,1,62
1810,3760,-10,62
2067,3761,1,62
1018,3013,3,62
1612,3219,1,62
3219,1612,1,62
3762,3763,1,62
3763,3762,1,62
3669,3764,1,62
3389,3669,3,62
3669,3389,2,62
2028,3756,-10,62
1905,3744,-10,62
3669,3600,1,62
3600,3669,1,62
537,3744,-1,62
2202,3649,1,62
3649,2202,1,62
3366,2296,10,62
1953,3765,1,62
3765,1953,1,62
3765,3018,1,62
2733,2725,-10,62
3018,3765,1,62
2647,3756,-10,62
2647,3757,-10,62
2647,3759,-10,62
2647,3760,-10,62
3703,2755,1,62
2755,3703,2,62
3113,3744,-10,62
17,3219,1,62
3649,3767,1,62
3272,2028,1,62
3219,2961,5,62
3767,3649,1,62
2019,1810,10,62
2388,3528,1,62
3374,3744,-10,62
3528,2388,1,62
1731,2158,1,62
2262,3734,8,62
664,1629,1,62
2835,1629,1,62
1629,664,1,62
1629,2835,2,62
664,3749,1,62
3749,664,1,62
3735,3767,1,62
3767,3735,1,62
2835,13,3,62
2110,3738,1,62
3738,2110,1,62
3766,1352,5,62
1859,17,2,62
17,1859,1,62
17,3744,-10,62
1318,3744,-10,62
1318,3756,-10,62
1318,3757,-10,62
1318,3759,-10,62
1675,3653,2,62
3219,3768,1,62
3768,3219,1,62
3666,3721,2,62
361,3769,7,62
3769,361,7,62
3660,3769,3,62
3697,1565,1,62
2625,3703,3,62
3703,2625,4,62
3649,2835,1,62
3666,3451,1,62
3451,3666,1,62
3719,3770,1,62
3770,3719,1,62
2125,3771,1,62
3771,2125,2,62
3653,2409,1,62
3653,1412,1,62
1412,3653,1,62
3620,3765,1,62
2243,3735,1,62
3768,3653,1,62
3735,2243,1,62
35,3773,1,62
35,3774,1,62
3734,2262,3,62
3735,2388,1,62
3734,3103,2,62
1316,3756,-10,62
1316,3757,-10,62
1316,3760,-10,62
3653,3768,1,62
3735,3629,1,62
2296,3366,1,62
3735,3775,1,62
3629,3735,2,62
3086,3776,2,62
3735,3699,1,62
3699,3735,1,62
3408,3777,2,62
3777,3408,2,62
2262,3744,-10,62
2642,3778,2,62
3778,2642,3,62
2642,3735,1,62
3735,2642,1,62
3735,2262,1,62
3723,2642,6,62
1512,1810,4,62
2266,1810,5,62
363,3744,-10,62
1859,3779,1,62
2064,2147,3,62
2642,3769,2,62
3769,2642,2,62
3779,1859,5,62
3660,3781,5,62
3781,3782,1,62
3669,1810,2,62
3781,3783,1,62
3769,3783,2,62
3783,3781,1,62
3783,3769,1,62
1810,3669,2,62
2840,3744,-10,62
270,3744,-10,62
270,3756,-10,62
270,3759,-10,62
270,3760,-10,62
3219,17,1,62
1840,3744,-10,62
270,3757,-10,62
17,3784,1,62
3784,17,1,62
3768,2625,1,62
3786,3744,-10,62
3786,3756,-10,62
3786,3757,-10,62
3786,2017,-10,62
3787,3744,-10,62
3787,3756,-10,62
3787,3757,-10,62
3787,2017,-10,62
3788,2017,-10,62
3789,3744,-10,62
3789,2017,-10,62
3790,2017,-10,62
3792,2017,-10,62
3793,2017,-10,62
3791,2017,-10,62
3794,2017,-10,62
3795,2017,-10,62
3785,2017,-10,62
2028,3649,3,62
3653,3796,1,62
3774,35,1,62
3219,3798,1,62
3798,3219,2,62
1566,1352,-10,62
2067,3795,-10,62
2067,3794,-10,62
2067,3793,-10,62
2067,3792,-10,62
2067,3791,-10,62
2067,3790,-10,62
2067,3789,-10,62
2067,3788,-10,62
2067,3787,-10,62
2067,3786,-10,62
2067,3785,-10,62
664,2004,1,62
3744,2934,10,62
180,2406,1,62
2406,180,1,62
3756,2934,10,62
3757,2934,10,62
3759,2934,10,62
3760,2934,10,62
3785,1810,10,62
3785,1802,10,62
3660,1802,1,62
3649,3799,1,62
3799,3649,1,62
2125,3800,1,62
3800,2125,1,62
178,3801,1,62
3801,178,1,62
178,687,1,62
178,2404,1,62
178,3784,1,62
3784,178,1,62
3799,2840,1,62
687,178,1,62
2388,3366,1,62
2404,178,1,62
3738,3380,2,62
3380,3738,2,62
2835,3649,2,62
3669,1675,3,62
3738,3802,2,62
3802,3738,2,62
3669,2625,3,62
2625,3669,3,62
3366,2388,1,62
3578,3803,1,62
2113,3744,-10,62
792,2642,5,62
3803,3578,1,62
3803,3804,1,62
3366,3804,2,62
3804,3366,2,62
3803,35,1,62
3798,3724,1,62
3724,3798,1,62
3699,2318,1,62
2296,3640,1,62
2318,3699,1,62
3374,1802,3,62
2028,2328,5,62
2028,3366,7,62
1629,3656,1,62
3656,1629,1,62
1819,2028,2,62
35,3805,1,62
35,3758,1,62
35,3767,1,62
35,3803,1,62
3805,35,1,62
3767,35,1,62
2625,2845,1,62
2845,2625,1,62
3742,35,1,62
3807,3653,1,62
3669,3780,2,62
3780,3669,1,62
481,3744,-10,62
481,3756,-10,62
481,3757,-10,62
481,3759,-10,62
481,3760,-10,62
2045,2962,-10,62
2045,3756,-10,62
2045,3757,-10,62
2045,3759,-10,62
2045,3760,-10,62
17,3756,-10,62
17,3757,-10,62
17,3759,-10,62
17,3760,-10,62
2351,3756,-10,62
2351,3757,-10,62
2351,3759,-10,62
2351,3760,-10,62
2642,3808,1,62
3808,2642,1,62
481,2642,1,62
2642,481,1,62
2625,3738,1,62
3738,2625,2,62
1001,3744,-10,62
3649,3810,1,62
2642,3649,1,62
2642,3810,1,62
2262,3735,2,62
3590,2328,1,62
35,3811,1,62
3574,3797,3,62
3810,3649,1,62
3810,6,1,62
2642,3160,2,62
3160,2642,5,62
2266,3699,2,62
3408,3812,-1,62
3699,2266,2,62
3738,3767,2,62
3767,3738,2,62
2897,3744,-10,62
2897,96,-10,62
2897,2266,-10,62
3738,3023,2,62
1948,3756,-10,62
1948,3757,-10,62
3738,3656,2,62
3656,3738,1,62
3656,2404,1,62
3086,1502,1,62
1502,3086,1,62
1502,664,1,62
664,1502,1,62
2404,3656,1,62
2642,2612,2,62
2612,2642,2,62
3454,2625,3,62
3646,3735,2,62
3646,2141,1,62
2642,3813,1,62
3813,2642,1,62
2328,3161,1,62
3161,2328,1,62
2642,2865,1,62
3161,3744,-10,62
3813,3744,-10,62
2835,2897,-1,62
2865,2642,1,62
2835,3744,-10,62
96,2897,-10,62
2470,1217,8,62
3345,2642,1,62
1675,2642,5,62
3656,1675,1,62
1675,3656,1,62
2642,1675,5,62
2642,3814,1,62
3814,2642,1,62
3815,2642,5,62
3735,3646,1,62
2642,3336,1,62
3336,2642,4,62
3797,3735,1,62
3735,3797,1,62
2642,3797,2,62
3797,2642,3,62
3735,366,1,62
1885,3744,-10,62
3806,35,1,62
540,2835,1,62
2835,540,1,62
1612,1885,2,62
1885,1612,2,62
1612,3738,1,62
3738,1612,2,62
1810,2012,2,62
2012,1810,5,62
2404,3781,1,62
3781,2404,1,62
3796,3653,1,62
146,3817,2,62
3817,146,2,62
35,3818,1,62
35,3819,1,62
35,3808,1,62
3803,3666,1,62
3666,3803,1,62
732,3797,3,62
3797,732,3,62
